"id","geom","ID","STREET","REGION","ADDRESS","HOUSE_NAME","COMMUNITY","图斑ID（3+1）","BUILDING_H","x","y"," 0：未关联，1：工业企业，2：小场所，3：机关事业单位，4：其他单位, 5：居民住宅","企业类型数量","其他单位数量","小场所数量","机关事业单位数量","居民房屋数量","街道编码","区域编码","社区编码","是否拆除:0否；1是","sync","企业最高风险等级：0-红色风险(A), 1-橙色风险(B), 2-黄色风险(C), 3-蓝色风险(D)","其他单位最高风险等级：0-红色风险, 1-橙色风险, 2-黄色风险, 3-蓝色风险","商业场所最高风险等级：0-红色风险, 1-橙色风险, 2-黄色风险, 3-蓝色风险","机关事业单位最高风险等级：0-红色风险, 1-橙色风险, 2-黄色风险, 3-蓝色风险","居民住宅最高风险等级：0-红色风险(red), 1-橙色风险(orange), 2-黄色风险(yellow), 3-蓝色风险(green)","房屋类型(单选)（字典：building_type）:1：住宅:2：住宅+底商  3：非住宅","非住宅具体建筑用途（字典：building_purpose），多选，逗号分隔","标准地址id"
111291,"MULTIPOLYGON (((120.39487093700006 31.073543846000064, 120.3948476700001 31.073513758000047, 120.39483469200002 31.07352118500006, 120.39485793900008 31.07355128300003, 120.39487093700006 31.073543846000064)))",e3fa1cf6509045bbbd9ad82879354cff,东山镇,吴中区,星光村3组古坞90号,星光村3组古坞90号 ‪-2,碧螺村委会,"3205060319053","6",120.394852812,31.0735325217,"",0,0,0,0,0,"320506113","320506","320506113214",,1,,,,,,"1","",
873198,"MULTIPOLYGON (((120.71369136100009 31.89536805800003, 120.71372355400001 31.895418650000067, 120.71377987400001 31.895382811000047, 120.71374767900011 31.895332219000068, 120.71369136100009 31.89536805800003)))",c77ad83c89c48898c5d22e7bdf7c30b6,乐余镇,张家港,庆丰村委会7组46号,庆丰村委会7组46号殷建法辅房3,庆丰村委会,"3205820345655","5",120.713735617,31.8953754346,"",0,0,0,0,0,"320582105","320582","320582105231",,1,,,,,,"3","35",
219845,"MULTIPOLYGON (((120.26377954000009 31.097825860000057, 120.26383877 31.09752259000004, 120.26376727000002 31.097512020000067, 120.26371519000008 31.097815420000074, 120.26377954000009 31.097825860000057)))",c77ccec4d2b27a4f4d6ebb1fa25f8f60,金庭镇,吴中区,缥缈村6组,缥缈村6组-7,缥缈村委会,"3205060198696","1",120.263775687,31.0976663792,"",0,0,0,0,0,"320506114","320506","320506114220",,1,,,,,,"1","",
1153842,"MULTIPOLYGON (((120.8783998340001 31.44866257500007, 120.87794297800008 31.44866019600005, 120.87794297800008 31.44876965000003, 120.8783998340001 31.448772030000043, 120.8783998340001 31.44866257500007)))",C796202031E44D9D9F960DE3564518ED,巴城镇,昆山市,昆山市巴城镇景丰路111号碧水佳园47栋,昆山市巴城镇景丰路111号碧水佳园47栋#住宅楼,武城村,"3205830071177","18.76",120.878171406,31.4487161128,"",0,0,0,0,0,"320583102","320583","320583102221",,0,,,,,,"1","",
1731610,"MULTIPOLYGON (((120.910041328 31.7464244560001, 120.910103566 31.7463643610001, 120.909971487 31.746278213, 120.909907808 31.7463335480001, 120.910041328 31.7464244560001)))",c79d2935bc85498cf3f6e32e49b2af67,碧溪街道,常熟市,浒东村桐坝(3)王家湾18号1幢,王培孝住宅,浒东村委会,"3205810696201","11.00",120.910006317,31.7463505648,"",0,0,0,0,0,"320581001","320581","320581001230",,0,,,,,,"1",,
567504,"MULTIPOLYGON (((120.62823795000008 30.964106100000038, 120.62825239000006 30.964163840000026, 120.62826753000002 30.964224340000044, 120.62840846000006 30.964188370000045, 120.62839251000003 30.96412827000006, 120.62837720000005 30.96407056000004, 120.6283229600001 30.964084400000047, 120.62833730000011 30.96414229000004, 120.62830095000004 30.96415151000008, 120.62828704000003 30.964093570000045, 120.62823795000008 30.964106100000038)))","10909cba9b078c1f60181da479914fd4",平望镇,吴江区,幸福小区,姚春根房屋,莺湖村委会,"3205090006866","12",120.628324363,30.9641517127,"",0,0,0,0,0,"320509102","320509","320509102226",,1,,,,,,"1","",
102997,"MULTIPOLYGON (((120.45403444800002 30.96794970700006, 120.45392404100005 30.967892600000027, 120.45388772000001 30.96796282100007, 120.45399812700009 30.968019928000047, 120.45403444800002 30.96794970700006)))",c7a043de510e4d90859998fbd49cff95,七都镇,吴江区,七都镇庙港盛庄村(18)中村46号,七都镇庙港盛庄村(18)中村46号,盛庄村委会,"3205090153533","11",120.453961084,30.967956264,"",0,0,0,0,0,"320509104","320509","320509104216",,0,,,,,,"1","",
732132,"MULTIPOLYGON (((120.62827906762493 31.32273486632107, 120.62828554184432 31.32270872932446, 120.62824931445437 31.32270252759963, 120.62821669604375 31.322696943709047, 120.62820643118187 31.322738383569572, 120.62824014136947 31.3227445403283, 120.62824252996882 31.322734901394654, 120.62827747672418 31.322741280285925, 120.62827906762493 31.32273486632107)))",c7a419ca4fa514d9d3fed3438fdfb7ca,平江街道,姑苏区,传芳巷1号-1,传芳巷1号-1,东园社区居委会,"3205080050491","6",120.628244345,31.3227212173,"",0,0,0,0,0,"320508008","320508","320508008005",,1,,,,,,"1","",
1559658,"MULTIPOLYGON (((120.77153918188776 31.76568507180866, 120.77164751332214 31.76562237017629, 120.77161007004872 31.765575043353635, 120.77160131514859 31.765563978095145, 120.77152315506964 31.765609002653378, 120.77149293694958 31.765571000001728, 120.77148920206514 31.765573167367847, 120.7714811396429 31.765577847439772, 120.77143475620915 31.765604765947216, 120.77147565827511 31.765655676568258, 120.77150322069713 31.765639724393793, 120.77153918188776 31.76568507180866)))",c7adf3e27d586a8fe102299cbe3df165,海虞镇,常熟市,"25组巷前21号",朱云华的住宅,肖桥村委会,"3205810537627","7",120.771544047,31.7656207932,"",0,0,0,0,0,"320581102","320581","320581102207",,0,,,,,,"1","",
1369015,"MULTIPOLYGON (((121.1581639210001 31.633232040000053, 121.15826290700011 31.633311038000045, 121.15834005300007 31.633214372000054, 121.15824106800005 31.633135374000062, 121.1581639210001 31.633232040000053)))",c7ae38b0f32580bc663ba664960774e8,浮桥镇,太仓市,时思村2组22号,周建初,时思村委会,"3205850210965","8",121.158251987,31.633223206,"",0,0,0,0,0,"320585103","320585","320585103217",,0,,,,,,"1","",
1177405,"MULTIPOLYGON (((121.06279286000006 31.616195178000055, 121.06283554700008 31.616230785000027, 121.06286675400008 31.61620338800003, 121.06282406600008 31.616167782000048, 121.06279286000006 31.616195178000055)))",c7b563659ea11ab9daa7f140f091a07d,沙溪镇,太仓市,三十三组7号,渠泾村三十三组7号004,渠泾村委会,"3205850050692","3",121.062829807,31.6161992834,"",0,0,0,0,0,"320585110","320585","320585110228",,0,,,,,,"1","",
1204719,"MULTIPOLYGON (((120.96055882000007 31.162504402000025, 120.96068368400006 31.16248206800003, 120.96067083200012 31.16241021700006, 120.96052449600006 31.16243639100003, 120.96053734700001 31.162508243000048, 120.96055882000007 31.162504402000025)))",c7bebbe0ebd84211ac3ff13e58729b70,锦溪镇,昆山市,虬泽村委会13组47号,锦溪镇虬泽村(13)虬泽村47号,虬泽村委会,"3205830152055","8",120.96060409,31.1624592298,"",0,0,0,0,0,"320583114","320583","320583114200",,1,,,,,,"1","",
925903,"MULTIPOLYGON (((120.75099360500008 31.92199887000004, 120.75105005400007 31.921986357000037, 120.75102414500009 31.921901340000034, 120.75096769600009 31.921913853000035, 120.75099360500008 31.92199887000004)))","48177f3bc5070550c633869aa1bfd1c8",乐余镇,张家港,红闸村十八组辅房3,红闸村十八组辅房3马国祥,红闸村委会,"3205820296380","3.5",120.751008875,31.921950105,"",0,0,0,0,0,"320582105","320582","320582105233",,0,,,,,,"1",,
1407992,"MULTIPOLYGON (((121.00474932200007 31.273189211000044, 121.00490398700003 31.273195159000068, 121.00490800300008 31.273090755000055, 121.00475333800011 31.273084806000043, 121.00474932200007 31.273189211000044)))","5554afc6a8f636d990f8f66cb41d0565",千灯镇,昆山市,少卿东路338,银泰花园159l,河东街社区,"3205830081207","10",121.004828662,31.2731399827,"",0,0,0,0,0,"320583113","320583","320583113009",,1,,,,,,"1","",
1789153,"MULTIPOLYGON (((120.85674024476657 31.517619102139918, 120.8568512579792 31.517607857916346, 120.85684338801195 31.517553588327473, 120.85684119006896 31.517538433851712, 120.85676400935165 31.51754470482433, 120.85675512674777 31.51747632307388, 120.85672071958561 31.51747958761291, 120.85673030815724 31.517553426449524, 120.85674024476657 31.517619102139918)))",b9411c9593a5ba416ac5d48cb27d648c,沙家浜镇,常熟市,市泽潭无25号,沙家浜镇新湖村(9)组庄下潭25号1幢,新湖村委会,"3205810045828","8",120.85677924,31.517563024,"",0,0,0,0,0,"320581108","320581","320581108219",,0,,,,,,"1","",
579295,"MULTIPOLYGON (((120.82146707400011 31.254928562000032, 120.82156986700011 31.254954261000023, 120.8215868310001 31.254886404000047, 120.8214840390001 31.254860706000045, 120.82146707400011 31.254928562000032)))","60afa0832a5c4f98ba337f38f6a15964",甪直镇,吴中区,甫田村委会郭巷5组龚家浜路29号,甫田村委会郭巷5组龚家浜路29号,甫田村委会,"3205060062060","7",120.821526953,31.2549074833,"",0,0,0,0,0,"320506101","320506","320506101210",,0,,,,,,"1","",
1575804,"MULTIPOLYGON (((120.92460480406851 31.590494894323967, 120.92457876959463 31.59042979419968, 120.9245412939456 31.590440640023587, 120.92453510211328 31.590424962142322, 120.92449197062797 31.590437444732345, 120.9244981651583 31.590453122613553, 120.92446287396251 31.590463336214043, 120.92448907840833 31.590526374192848, 120.92450085233259 31.590554704635963, 120.92452057266632 31.590548995739596, 120.92457950074345 31.590531943694316, 120.92461545473952 31.590521537638892, 120.92460480406851 31.590494894323967)))",c7d3c95ad6ace1e00902f6fc338b9d06,古里镇,常熟市,古里镇康博村康博苑6区3号,"6区3号",康博村委会,"3205810381817","9",120.924538084,31.5904890622,"",0,0,0,0,0,"320581107","320581","320581107227",,1,,,,,,"1","",
55623,"MULTIPOLYGON (((120.32539157300005 31.13297792700007, 120.325340589 31.13292227900007, 120.325338439 31.13291993200005, 120.32531200200003 31.132891078000057, 120.32526430300004 31.13292341300007, 120.3252428730001 31.132900023000047, 120.32521190800003 31.13292101600007, 120.32523333800009 31.132944405000046, 120.32524534900006 31.132957514000054, 120.3252460010001 31.132957072000067, 120.32529267300004 31.132925430000057, 120.32530924600007 31.132943521000072, 120.32527990300002 31.132963412000038, 120.32528311900012 31.132966929000077, 120.32533088700006 31.133019065000042, 120.32535160300006 31.133005022000077, 120.32539157300005 31.13297792700007)))",c7d8526ef57b82fea7292efe1b944721,金庭镇,吴中区,金庭镇元山村鹿村(2)南32号,金庭镇元山村鹿村(2)南32号,元山村委会,"3205060174511","3",120.325311106,31.132951466,"",0,0,0,0,0,"320506114","320506","320506114200",,1,,,,,,"1","",
1502600,"MULTIPOLYGON (((120.65514563386398 31.716861419319116, 120.65547598902572 31.716816104279815, 120.65539628301212 31.71639153164392, 120.65506592964903 31.716436845783846, 120.65514563386398 31.716861419319116)))","91c640f1e15a037a89dc441baf6c2386",常福街道,常熟市,阳光大道压路机村58号,智车城20,压路机村委会,"3205810602177","17",120.655270959,31.7166264755,"",0,0,0,0,0,"320581007","320581","320581007219",,1,,,,,,"2","",
1132458,"MULTIPOLYGON (((121.1179662290001 31.646398227000077, 121.1179297870001 31.646393258000046, 121.1179089630001 31.646545970000034, 121.11797178100005 31.646554536000053, 121.11799260500004 31.646401824000066, 121.1179662290001 31.646398227000077)))",c7d982fc87b49a7006efd1bf4d969f77,璜泾镇,太仓市,永乐村,苏州天和熠阳门窗有限公司厂房2,永乐村委会,"3205850098527","4",121.117950784,31.6464738969,"",0,0,0,0,0,"320585105","320585","320585105209",,0,,,,,,"3","32,35",
1227146,"MULTIPOLYGON (((121.09315185000003 31.323443368000028, 121.0931301390001 31.32339994700004, 121.09284222100007 31.323501484000076, 121.09263759100008 31.323573648000036, 121.0927065950001 31.323744969000074, 121.09321342100009 31.323566509000045, 121.09315185000003 31.323443368000028)))","4246BC59-0415-B559-EA31-D755EE0EBF87",花桥开发区,昆山市,顺扬路103号,新众机械铸造有限公司#车间,工业建筑,"3205830099129","10.08",121.092922174,31.3235716472,"",0,0,0,0,0,"320583108","320583","","0",0,,,,,,"3","34",
1227393,"MULTIPOLYGON (((120.99419242400006 31.45305508200005, 120.99418028200012 31.45295708200007, 120.99366763400008 31.453020595000055, 120.99367977500003 31.453118595000035, 120.99419242400006 31.45305508200005)))","11b05a01664e44e0cf9c0afe3bb82d18",周市镇,昆山市,平庄村,昆山市海波纸制品公司宿舍楼,平庄村,"3205830043374","8",120.993930029,31.4530378385,"",0,0,0,0,0,"320583105","320583","320583105204","0",0,,,,,,"3","35",
1641374,"MULTIPOLYGON (((120.7255924219528 31.62186940494911, 120.72563066562282 31.62187136277322, 120.72563668838256 31.621821906355933, 120.72563753194663 31.62178091705573, 120.72563890521133 31.621767718605383, 120.72559880803863 31.621763898285337, 120.7255997712125 31.621754835817057, 120.72555966414723 31.621750400360725, 120.72555875133537 31.621739026634827, 120.7255080502564 31.62173516944256, 120.725494876987 31.621861883019562, 120.7255445339531 31.6218668086064, 120.72554338461953 31.621876227206144, 120.72558275963672 31.621879223747214, 120.72558390087636 31.621869181017928, 120.72559167191821 31.621869366278304, 120.7255924219528 31.62186940494911)))","11666895ea9f0e3cb3543a761b826988",莫城街道,常熟市,"10组陈家巷16号",陈祖良的农宅,安定村委会,"3205810183129","7",120.725565488,31.6218102342,"",0,0,0,0,0,"320581006","320581","320581006206",,0,,,,,,"1","",
448532,"MULTIPOLYGON (((120.82118395900011 31.280896016000042, 120.8217814940001 31.280954929000075, 120.82179785900007 31.280788941000026, 120.82120032300008 31.28073002800005, 120.82118395900011 31.280896016000042)))","11677853f20164fbbf45d7d82fb3a4c2",甪直镇,吴中区,龚塘路399,兰生产业园厂房9,淞浦村委会,"3205060022507","16",120.82118395900011,31.280896016000042,"",0,0,0,0,0,"320506101","320506","320506101204","0",1,,,,,,"3","32",
665635,"MULTIPOLYGON (((120.50178069032665 31.44699676998499, 120.50185922991955 31.44706505011203, 120.50192990044457 31.44699531038532, 120.50184633993672 31.44692268023755, 120.50178069032665 31.44699676998499)))",ae634597042f49028e87f44aec1e6e49,黄埭镇,相城区,西桥村委会4组黄泥岗路17号,吴炳荣的主房,西桥村委会,"3205070036810","6",120.501854392,31.4469945825,"",0,0,0,0,0,"320507103","320507","320507103230",,1,,,,,,"1","",
279583,"MULTIPOLYGON (((120.27454782000007 31.097746175000054, 120.274547342 31.09773609800004, 120.27455035500009 31.097735982000074, 120.27454641800011 31.09767396500007, 120.27454593900006 31.097673993000058, 120.27450659800002 31.09767626400003, 120.2745099230001 31.097747792000064, 120.27454782000007 31.097746175000054)))",c02d85225eea49cd93bc738f623ad744,金庭镇,吴中区,金庭镇东蔡村秉汇(8)诸家河头29,金庭镇东蔡村秉汇(8)诸家河头29-34,东蔡村委会,"3205060264450","3",120.274528298,31.0977108697,"",0,0,0,0,0,"320506114","320506","320506114219",,1,,,,,,"1","",
863302,"MULTIPOLYGON (((120.69317521300002 31.88392979200006, 120.69302554900003 31.88387342200008, 120.69298438300007 31.883952994000026, 120.69306078500006 31.883981770000048, 120.69313404700006 31.884009364000065, 120.69317521300002 31.88392979200006)))","7f98f0a66900cc4109a4e09c2a0a3519",南丰镇,张家港,建农村14组24号,建农村14组24号,建农村委会,"3205820277159","9",120.693079798,31.8839413929,"",0,0,0,0,0,"320582108","320582","320582108210",,0,,,,,,"1","",
300581,"MULTIPOLYGON (((120.65437000000009 31.118234060000077, 120.65437000000009 31.118323530000055, 120.65448136000009 31.118323530000055, 120.65448136000009 31.118228350000038, 120.65444329000002 31.118228350000038, 120.65444329000002 31.118277840000076, 120.65442521000011 31.118277840000076, 120.65442521000011 31.118234060000077, 120.65437000000009 31.118234060000077)))",c7d9e23ed1824baca037becd3076138c,江陵街道,吴江区,三庞村委会庞东二组江陵街道路城南花苑523号,三庞村委会庞东二组江陵街道路城南花苑523号,三庞村委会,"3205090439204","11",120.654425806,31.1182796191,"",0,0,0,0,0,"320509003","320509",,,1,,,,,,"1","",
358292,"MULTIPOLYGON (((120.44084189500006 31.122223306000024, 120.44090757100003 31.122215735000054, 120.44090190500003 31.12216658400007, 120.44081752800003 31.122176310000043, 120.44082319400002 31.122225462000074, 120.44084189500006 31.122223306000024)))",c7ddfe16278376d36365f2c7def89c50,临湖镇,吴中区,临湖镇前塘村村前(15)火烧浜47－1号,临湖镇前塘村村前(15)火烧浜47－1号辅房2,前塘村委会,"3205060183115","3",120.440862549,31.1221960227,"",0,0,0,0,0,"320506111","320506","320506111227",,0,,,,,,"1","",
1106457,"MULTIPOLYGON (((121.03489476300001 31.53319431500006, 121.03498327900002 31.533242856000072, 121.03503226600003 31.533153526000035, 121.03494375000002 31.53310498500008, 121.03489476300001 31.53319431500006)))",c7e84acebecf419bc8d846cbe3ee8859,双凤镇,太仓市,双凤镇庆丰村二十组,双凤镇庆丰村二十组陈明元户,庆丰村委会,"3205850266357","12",121.034963515,31.5331739205,"",0,0,0,0,0,"320585109","320585","320585109203",,0,,,,,,"1","",
564741,"MULTIPOLYGON (((120.84361015000002 31.093521820000035, 120.84348523000006 31.09351896000004, 120.84348393000005 31.093575970000074, 120.84360885000001 31.09357883000007, 120.84361015000002 31.093521820000035)))",c7eea81d85fdc52cfa70a7190b157f0a,黎里镇,吴江区,三好村委会5组33号,三好村委会5组33号,三好村委会,"3205090298863","7.5",120.84354704,31.093548895,"",0,0,0,0,0,"320509107","320509","320509107232",,1,,,,,,"1","",
456027,"MULTIPOLYGON (((120.5496027072 31.1747368137, 120.549671275 31.1747457382, 120.5496772374 31.1747278891, 120.5496041978 31.1747189646, 120.5496027072 31.1747368137)))",c7f1e9cd181349c498ebabf36b310aa0,横泾街道,吴中区,横泾镇新众村(4)船厂浜,横泾镇新众村(4)船厂浜薛钢-辅房2,长远村委会,"3205060345249","3",120.549639055,31.1747322827,"5",0,0,0,0,1,"320506005","320506","320506005212",,1,,,,,3,"1","",
107521,"MULTIPOLYGON (((120.26956859600011 31.09946400000007, 120.26955830000009 31.099406956000053, 120.2695317350001 31.099408272000062, 120.26951239100003 31.09940923100004, 120.26951955700008 31.099452520000057, 120.26952648500003 31.099452308000025, 120.26952703400002 31.099465570000064, 120.26956859600011 31.09946400000007)))",c7f72fcd1c7a168e8e11343f9efd68be,金庭镇,吴中区,金庭镇东蔡村庙东(1)徐巷76号,金庭镇东蔡村庙东(1)徐巷76号-5,东蔡村委会,"3205060196032","3",120.269540836,31.0994358734,"",0,0,0,0,0,"320506114","320506","320506114219",,0,,,,,,"1","",
787561,"MULTIPOLYGON (((120.60316681609572 31.318463780878858, 120.60311567614758 31.318458634058743, 120.60311379116854 31.31849234604499, 120.60317352683683 31.318496955070486, 120.60317440547453 31.31846454530256, 120.60316681609572 31.318463780878858)))",c7f98cec78b9fcc5e648fcb3ca3e9b00,金阊街道,姑苏区,浒溪仓1号,浒溪仓1,阊门社区居委会,"3205080031135","7",120.603144141,31.3184781457,"",0,0,0,0,0,"320508015","320508","320508015023",,1,,,,,,"1","",
191992,"MULTIPOLYGON (((120.71276330680189 30.991880603674588, 120.71276637000005 30.99188055999997, 120.71285164000005 30.991879340000082, 120.71285058000012 30.99180554999998, 120.71276532000002 30.991806770000096, 120.71276488000012 30.99177621000007, 120.71276330680189 30.99177623238893, 120.71276330680189 30.991880603674588)))",c7fa4f7a8f33843965f66a730ede2697,黎里镇,吴江区,黎花村委会三组何家浜新村1号,黎花村委会三组何家浜新村1号,黎花村委会,"3205090525671","7",120.712806848,30.9918427195,"",0,0,0,0,0,"320509107","320509","320509107200",,0,,,,,,"1","",
382217,"MULTIPOLYGON (((120.83905530000004 31.010468840000044, 120.83905943000002 31.010514000000057, 120.83906823000007 31.010610280000037, 120.83920101000001 31.010598150000078, 120.83919220000007 31.010501860000034, 120.8391052400001 31.01050981000003, 120.83910111000012 31.010464660000025, 120.83905530000004 31.010468840000044)))",c7fba552e1de88bc4984f00b975bfbc3,黎里镇,吴江区,兴达路106号,自建,镇东社区,"3205090320257","5.8",120.839123262,31.0105467771,"",0,0,0,0,0,"320509107","320509","320509107002",,0,,,,,,"1","",
1541869,"MULTIPOLYGON (((120.8590017348422 31.754460760156007, 120.85894492556793 31.75440431510708, 120.85891766262012 31.754377219433195, 120.85887954935174 31.75440523691219, 120.85896362067467 31.754488767742487, 120.8590017348422 31.754460760156007)))",c7fc0a00a7cf49557a62f7c7aaea36fd,梅李镇,常熟市,"17李巷26号",杨云良的辅房,师桥村委会,"3205810109916","4.3",120.858940641,31.7544329957,"",0,0,0,0,0,"320581101","320581","320581101232",,1,,,,,,"1","",
1585830,"MULTIPOLYGON (((120.85578289036812 31.715897496272476, 120.85577261921105 31.715949451905715, 120.85580383737727 31.715953909845098, 120.85579355632763 31.716005863679698, 120.85587792622539 31.716017916393753, 120.85588420079534 31.715986208996412, 120.85588725399361 31.715986652362176, 120.8558915122835 31.715965136981538, 120.85588845908524 31.715964696313733, 120.85589951535042 31.715908821434994, 120.85585884800753 31.715902879614248, 120.85585780569329 31.71590819730551, 120.85578289036812 31.715897496272476)))",da991f5e3c7b8df8b529d08fe64d3657,梅李镇,常熟市,寺泾路218号49幢,美丽园联体49幢,梅李社区居委会,"3205810632515","11",120.855838926,31.7159537969,"",0,0,0,0,0,"320581101","320581","320581101001",,1,,,,,,"1","",
702396,"MULTIPOLYGON (((120.71434378993399 31.482129329804764, 120.71440265955516 31.482129329804764, 120.71440265955516 31.48202463972541, 120.71434336005814 31.48202463972541, 120.71434378993399 31.482129329804764)))","11fba04f62c34032b34c2effcea95c8c",阳澄湖镇,相城区,顺贤路32号,蔚蓝花园3幢,戴溇村,"3205070149299","9",120.714373117,31.4820769215,"",0,0,0,0,0,"320507111","320507",,,1,,,,,,"1","",
1585148,"MULTIPOLYGON (((120.86682252803735 31.75697558025888, 120.86687364280442 31.75692992617519, 120.86684344357013 31.756905243382334, 120.86679232970232 31.75695089566733, 120.86679229013214 31.756950934338192, 120.86677653490926 31.756938277279744, 120.86677640720552 31.75693817655565, 120.86674646517724 31.756965205679762, 120.86676351722258 31.756978384345018, 120.86676182020187 31.756979998628083, 120.86679309412602 31.757004095962316, 120.86682252803735 31.75697558025888)))",c809741358f74aa022a2996ece36645b,梅李镇,常熟市,"2组师桥街32-1号",杨卫君的辅房（辅房）,师桥村委会,"3205810110652","4",120.866809725,31.7569551473,"",0,0,0,0,0,"320581101","320581","320581101232",,1,,,,,,"1","",
1706123,"MULTIPOLYGON (((120.65788500299061 31.599193629082777, 120.6579074149953 31.5991517287693, 120.65774039290488 31.599086280607423, 120.65771798000083 31.599128182719483, 120.65788500299061 31.599193629082777)))",c8164f7ec6e55ca4dc1f83e366a3d8e0,尚湖镇,常熟市,东杨巷无1幢,东杨巷看护房,常兴村委会,"3205810656653","2",120.657812697,31.5991399551,"",0,0,0,0,0,"320581117","320581","320581117216",,1,,,,,,"2","",
1076510,"MULTIPOLYGON (((121.13809137300007 31.453935156000057, 121.13851115400007 31.454174452000075, 121.138567265 31.45407602000006, 121.13814748400011 31.45383672400004, 121.13809137300007 31.453935156000057)))",c817a09dba9291d5975f53efd7777de8,娄东街道,太仓市,滨河路128号高尔夫湖滨花苑聚星园7幢,高尔夫湖滨花苑聚星园7幢,浦溪社区,"3205850018297","12",121.138329319,31.454005588,"5",0,0,0,0,1,"320585001","320585","320585001018",,1,,,,,3,"1","",
1682224,"MULTIPOLYGON (((120.67728346136266 31.612911224773256, 120.67718187394439 31.612606537162037, 120.67705851304004 31.61263665815528, 120.67718677165226 31.613021339563204, 120.67731013075797 31.6129912203686, 120.67728346136266 31.612911224773256)))",c81840788d388d7fca94f2617388e719,尚湖镇,常熟市,华强北1号5幢,厂房,鸳鸯桥村委会,"3205810293367","7",120.677184323,31.6128139384,"1",1,0,0,0,0,"320581117","320581","320581117217","0",1,3,,,,,"3","34",
909778,"MULTIPOLYGON (((120.55918723000002 31.821547047000024, 120.55917454600001 31.821439372000043, 120.55860706100009 31.821488110000075, 120.55861974600009 31.821595785000056, 120.55918723000002 31.821547047000024)))",C81A42E38B3E4FB7B3EE9B6D1656E2DB,杨舍镇,张家港,塘市花苑37幢,塘市花苑37幢,汤联社区,"3205820207405","18",120.558897146,31.8215175785,"",0,0,0,0,0,"320582110","320582","320582110176",,0,,,,,,"1","",
1414147,"MULTIPOLYGON (((121.06145658100002 31.621043173000032, 121.0615074640001 31.621011054000064, 121.06148244000008 31.620982026000036, 121.0614315570001 31.62101414600005, 121.06145658100002 31.621043173000032)))",c82c43e52e54b5e4565b84ae238faf84,沙溪镇,太仓市,渠泾三十六组2号,渠泾村三十六组2号001,渠泾村委会,"3205850049144","3",121.061469511,31.6210125997,"",0,0,0,0,0,"320585110","320585","320585110228",,1,,,,,,"1","",
1137301,"MULTIPOLYGON (((120.92917843300006 31.421832428000073, 120.93020398100009 31.421858602000043, 120.93020979800008 31.42163068700006, 120.92918425000005 31.421604513000034, 120.92917843300006 31.421832428000073)))",c837b874417e30f1ff1399f7d18869d0,高新区,昆山市,环庆路1689号,国家电网仓库2,杜桥村,"3205830073248","8.88",120.929694116,31.4217315575,"",0,0,0,0,0,"320583100","320583","320583100214","0",0,,,,,,"3","35",
400358,"MULTIPOLYGON (((120.48081249800009 30.943383995000033, 120.48068876600007 30.943338785000037, 120.48066609500006 30.943400833000055, 120.48078982700008 30.94344604300005, 120.48081249800009 30.943383995000033)))",c83aee165f114fbc94ce7f0504248738,震泽镇,吴江区,三扇村委会2组鸟家扇路4号,三扇村委会2组鸟家扇路4号,三扇村委会,"3205090183730","8.3",120.480739297,30.943392414,"",0,0,0,0,0,"320509105","320509","320509105200",,1,,,,,,"1","",
1529848,"MULTIPOLYGON (((120.77880181535158 31.75022071661283, 120.7787671087151 31.75015302374311, 120.77870923104626 31.750178196666468, 120.77874797383993 31.75024324283146, 120.77879146595342 31.75022504594915, 120.77880181535158 31.75022071661283)))",c8433247529f9f1dbc843609dc9386e6,海虞镇,常熟市,"1230号",钱正刚辅房,龙墩村委会,"3205810626092","4",120.778756341,31.7501983319,"",0,0,0,0,0,"320581102","320581","320581102210",,0,,,,,,"1","",
1389467,"MULTIPOLYGON (((120.88047304100007 31.145546334000073, 120.88056940900003 31.145476735000045, 120.88052028000004 31.145408711000073, 120.88042391200008 31.145478309000055, 120.88047304100007 31.145546334000073)))",c845eb10fd8d420b94873c42ed8578cf,锦溪镇,昆山市,朱浜村委会17组95号,朱浜村委会17组95号,朱浜村委会,"3205830146942","7.5",120.88049666,31.1454775223,"",0,0,0,0,0,"320583114","320583","320583114216",,1,,,,,,"1","",
988703,"MULTIPOLYGON (((120.70550563600011 31.862589580000076, 120.70543014500004 31.862629295000033, 120.70550645200001 31.862734938000074, 120.7055819420001 31.86269522200007, 120.70550563600011 31.862589580000076)))",c84a63061de04361ad16dba0852a7448,南丰镇,张家港,永丰村11组39号,永丰村11组39号,永丰村委会,"3205820273711","6",120.705506044,31.8626622588,"",0,0,0,0,0,"320582108","320582","320582108215",,0,,,,,,"1","",
